10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16405 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16405 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/jquery.form.js HTTP/1.1" 200 10761 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Bootstrap/js/dataTables.bootstrap.js HTTP/1.1" 200 2004 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/jquery.cookie.js HTTP/1.1" 200 1941 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/typeahead.jquery.min.js HTTP/1.1" 200 8321 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/media/js/jquery.dataTables.min.js HTTP/1.1" 200 27457 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Regular.woff2 HTTP/1.1" 200 14584 "https://10.254.226.100:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/bootstrap3-editable/js/bootstrap-editable.min.js HTTP/1.1" 200 19452 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:26 +0530] "GET /publisher/site/themes/wso2/libs/jasny-bootstrap/dist/js/jasny-bootstrap.min.js HTTP/1.1" 200 4959 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/font-wso2_1.0.2/fonts/font-wso2.woff2?2c0cf0810aa0b8c819a297a3e3ddf641 HTTP/1.1" 200 25864 "https://10.254.226.100:9443/publisher/site/themes/wso2/libs/font-wso2_1.0.2/css/font-wso2.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Light.woff2 HTTP/1.1" 200 14524 "https://10.254.226.100:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/js/noty-theme-wso2.js HTTP/1.1" 200 1467 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/js/dataTables.responsive.js HTTP/1.1" 200 8293 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
10.254.226.100 - - [12/Jul/2018:17:16:27 +0530] "GET /publisher/site/themes/wso2/templates/utils/common/common.js HTTP/1.1" 200 1950 "https://10.254.226.100:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36"
